Timestamp,Source,Address,TotalSent,TotalRecv,AvgLatency,Collission,TotalFrames,TotalRetries,TotalFailures,PDR,RetryExceed
1741968628,27,14,9,1,7,0,9,1,1,0
0,27,15,1,5,5,0,0,0,0,0
0,27,20,1,1,6,0,0,0,0,0
1741968648,20,14,6,1,0,0,5,0,0,1
1741968668,20,14,4,0,0,0,4,0,0,1
0,20,27,0,1,0,0,0,0,0,0
1741968668,15,27,4,1,0,0,4,0,0,1
1741968702,14,20,0,4,0,0,0,0,0,0
0,14,27,0,16,4,0,0,0,0,0
1741968668,27,14,10,0,0,0,12,2,2,0
0,27,15,1,6,4,0,0,0,0,0
0,27,20,1,1,7,0,0,0,0,0
1741968688,20,14,5,1,0,0,4,0,0,1
0,20,15,1,1,0,0,0,0,0,0
0,20,27,1,1,0,0,0,0,0,0
1741968688,15,14,1,1,0,0,0,0,0,0
0,15,20,1,1,0,0,0,0,0,0
0,15,27,5,1,0,0,4,0,0,1
1741968688,27,14,10,1,7,0,9,1,1,0
0,27,15,1,5,5,0,0,0,0,0
0,27,20,1,1,6,0,0,0,0,0
1741968708,20,14,6,1,0,0,5,0,0,1
0,20,15,1,1,0,0,0,0,0,0
1741968769,14,15,3,2,15,0,0,0,0,0
0,14,20,3,11,7,0,0,0,0,0
0,14,27,3,17,8,0,0,0,0,0
1741968708,15,14,1,1,0,0,0,0,0,0
0,15,20,1,1,0,0,0,0,0,0
0,15,27,6,0,0,0,5,0,0,1
1741968708,27,14,9,1,0,0,11,1,1,0
0,27,15,0,6,2,0,0,0,0,0
0,27,20,0,1,0,0,0,0,0,0
1741968728,20,14,4,0,0,0,7,3,3,0
0,20,27,0,1,0,0,0,0,0,0
1741968728,15,27,5,1,0,0,5,0,0,1
1741968728,27,14,7,0,0,0,7,2,2,0
0,27,15,1,3,5,0,0,0,0,0
1741968748,20,14,6,1,0,0,5,0,0,1
0,20,15,1,1,0,0,0,0,0,0
0,20,27,1,1,0,0,0,0,0,0
1741968790,14,15,0,1,13,0,0,0,0,0
0,14,20,0,8,17,0,0,0,0,0
0,14,27,0,15,17,0,0,0,0,0
1741968768,20,14,5,1,0,0,4,0,0,1
0,20,15,1,1,0,0,0,0,0,0
1741968768,15,14,1,1,0,0,0,0,0,0
0,15,20,1,1,0,0,0,0,0,0
0,15,27,6,0,0,0,5,0,0,1
1741968768,27,14,10,1,0,0,11,1,1,0
0,27,15,0,6,4,0,0,0,0,0
0,27,20,0,1,0,0,0,0,0,0
1741968788,27,14,6,0,0,0,8,3,3,0
0,27,15,1,2,5,0,0,0,0,0
1741968812,14,20,1,8,1,0,0,0,0,0
0,14,27,1,13,1,0,0,0,0,0
1741968788,20,14,4,0,0,0,4,0,0,1
0,20,27,0,1,0,0,0,0,0,0
1741968788,15,27,3,1,0,0,3,0,0,1
1741968808,27,14,12,1,0,0,12,1,1,0
0,27,15,1,6,6,0,0,0,0,0
0,27,20,1,1,1,0,0,0,0,0
1741968868,14,15,2,1,1,0,0,0,0,0
0,14,20,2,6,11,0,0,0,0,0
0,14,27,2,12,1,0,0,0,0,0
1741968808,20,14,5,1,0,0,6,2,2,0
0,20,27,1,1,0,0,0,0,0,0
1741968808,15,14,1,1,0,0,0,0,0,0
0,15,20,1,1,1,0,0,0,0,0
0,15,27,5,1,0,0,6,2,2,0
1741968828,27,14,10,1,3,0,10,1,1,0
0,27,15,0,5,5,0,0,0,0,0
1741968828,20,14,6,1,0,0,5,0,0,1
0,20,15,1,1,0,0,0,0,0,0
